School_Year,OPT_Code,Is_OPT_Num,OPT_Clean,Name,Affiliation,Site_Type,Street_Address,City,State,Zip,Longitude,Latitude,Door_To_Door_Service,Stop_To_School_Service,Common_Carrier_Svc_Metrocards,Site_Reimbursement,Mid_Day_Service,D2D_Late_Day_Programs,S2S_Late_Day_Programs
2015-2016,22760,TRUE,22760,YESHIVA TIFERES YISROEL ELEM.,Yeshiva,School,1271 EAST 35 STREET,Brooklyn,NY,11210,-73.941256,40.623247,Yes,Yes,Yes,No,Yes,No,Yes
2015-2016,22765,TRUE,22765,YESHIVA VYELIPOL,Yeshiva,School,860 EAST 27 STREET,Brooklyn,NY,11210,-73.950389,40.629367,No,No,Yes,No,No,No,No
2015-2016,22767,TRUE,22767,YESHIVA TORAS EMES (MAIN),Yeshiva,School,1904 AVENUE N,Brooklyn,NY,11230,-73.955568,40.615975,No,Yes,Yes,No,No,No,Yes
2015-2016,22769,TRUE,22769,MESIVTA TORAS EMES GRUSS H.S.,Yeshiva,School,1904 AVENUE N,Brooklyn,NY,11230,-73.955568,40.615975,No,No,Yes,No,No,No,No
2015-2016,22771,TRUE,22771,WINDMILL MONTESSORI SCHOOL,Nonsectarian,School,1317 AVENUE T,Brooklyn,NY,11229,-73.958459,40.600995,No,No,Yes,No,No,No,No
2015-2016,22772,TRUE,22772,YESHIVA OHR YISRAEL,Yeshiva,School,2940 AVENUE P,Brooklyn,NY,11229,-73.943748,40.612844,No,No,Yes,No,Yes,No,No
2015-2016,22775,TRUE,22775,YESHIVA TIFERES YISROEL HS,Yeshiva,School,1275 EAST 35 STREET,Brooklyn,NY,11210,-73.941242,40.623175,No,No,Yes,No,No,No,No
2015-2016,22781,TRUE,22781,SUCCESS ACAD SCH-BERGEN BEACH,Charter,School,1420 EAST 68TH STREET,Brooklyn,NY,11234,-73.912945,40.621171,No,Yes,Yes,No,Yes,No,No
2015-2016,22784,TRUE,22784,MERCAZ GAN /YESH OHEL SARAH,Yeshiva,School,2221 AVENUE R,Brooklyn,NY,11229,-73.950512,40.606679,No,Yes,Yes,No,Yes,No,Yes
2015-2016,22785,TRUE,22785,YESHIVAT OHEL TORAH,Yeshiva,School,2600 OCEAN AVENUE,Brooklyn,NY,11229,-73.951289,40.598162,No,Yes,Yes,No,Yes,No,Yes
2015-2016,22787,TRUE,22787,NEFESH ACADEMY,Yeshiva,School,2005 EAST 17 STREET,Brooklyn,NY,11229,-73.95476,40.600925,No,No,Yes,No,Yes,No,No
2015-2016,22788,TRUE,22788,NEW VISTAS ACADEMY,Nonsectarian,School,3321 GLENWOOD ROAD,Brooklyn,NY,11210,-73.944609,40.634278,No,No,Yes,No,No,No,No
2015-2016,22790,TRUE,22790,CTRL BKLYN ASCEND CHARTER SCH,Charter,School,465 EAST 29TH STREET,Brooklyn,NY,11226,-73.949203,40.639286,Yes,Yes,Yes,No,Yes,No,No
2015-2016,22791,TRUE,22791,BROOKLYN DREAMS CHARTER SCHOOL,Charter,School,259 PARKVILLE AVENUE,Brooklyn,NY,11230,-73.969751,40.631792,Yes,Yes,Yes,No,Yes,No,No
2015-2016,22795,TRUE,22795,SPEC. TORAH EDUCATION PROGRAM,Yeshiva,School,2555 NOSTRAND AVENUE,Brooklyn,NY,11210,-73.945968,40.622581,Yes,No,Yes,No,No,No,No
2015-2016,22805,TRUE,22805,BKLYN 7TH DAY ADVENTIST SCHOOL,Christian,School,1260 OCEAN AVENUE,Brooklyn,NY,11230,-73.957611,40.631574,No,No,Yes,No,No,No,No
2015-2016,22809,TRUE,22809,HAOR BEACON SCHOOL,Yeshiva,School,2884 NOSTRAND AVENUE,Brooklyn,NY,11223,-73.944535,40.614012,Yes,No,Yes,No,No,No,No
2015-2016,22810,TRUE,22810,YESHIVA DERECH HATORAH,Yeshiva,School,2810 NOSTRAND AVENUE,Brooklyn,NY,11229,-73.944873,40.615714,No,Yes,Yes,No,Yes,No,Yes
2015-2016,22811,TRUE,22811,EAST MIDWOOD HEBREW DAY SCHOOL,Yeshiva,School,1256 EAST 21 STREET,Brooklyn,NY,11210,-73.954862,40.622605,Yes,Yes,Yes,No,Yes,No,No
2015-2016,22842,TRUE,22842,YESHIVA GEDOLA CHOK L'YISROEL,Yeshiva,School,2102 AVENUE T,Brooklyn,NY,11229,-73.950639,40.601682,Yes,Yes,Yes,No,No,No,Yes
2015-2016,22848,TRUE,22848,PROSPECT PARK YESHIVA KNDG.,Yeshiva,School,1784 EAST 17 STREET,Brooklyn,NY,11229,-73.956067,40.60666,Yes,Yes,No,No,Yes,No,No
2015-2016,22851,TRUE,22851,YESHIVAT LEV TORAH,Yeshiva,School,3300 KINGS HIGHWAY,Brooklyn,NY,11234,-73.942207,40.618675,No,Yes,Yes,Yes,Yes,No,Yes
2015-2016,22853,TRUE,22853,MASORES BAIS YAAKOV,Yeshiva,School,1395 OCEAN AVENUE,Brooklyn,NY,11230,-73.956778,40.628352,Yes,Yes,Yes,No,Yes,No,Yes
2015-2016,22860,TRUE,22860,YESH & MESIV TORA TEMIMAH,Yeshiva,School,555 OCEAN PARKWAY,Brooklyn,NY,11218,-73.972113,40.634936,No,Yes,Yes,No,No,No,Yes
2015-2016,22875,TRUE,22875,U.C.P BKLYN CHILDRENS PROG,Nonsectarian,School,160 LAWRENCE AVE,Brooklyn,NY,11230,-73.973554,40.630574,No,No,No,No,No,No,No
2015-2016,22881,TRUE,22881,EZRA HATZVY,Yeshiva,School,2555 NOSTRAND AVENUE,Brooklyn,NY,11210,-73.945968,40.622581,Yes,No,Yes,No,No,No,No
2015-2016,22888,TRUE,22888,BROOKLYN SOUTH BOROUGH OFF STH,Public,Office,1780 OCEAN AVENUE  ROOM 1B,Brooklyn,NY,11230,-73.955215,40.618905,No,No,Yes,No,No,No,No
2015-2016,22897,TRUE,22897,SHAARE TORAH HS FOR GIRLS,Yeshiva,School,1768 OCEAN AVENUE,Brooklyn,NY,11230,-73.955256,40.619121,No,No,Yes,No,Yes,No,No
2015-2016,22902,TRUE,22902,BKLYN UNITED CEREBRAL PSLY SCH,Nonsectarian,School,175 LAWRENCE AVENUE,Brooklyn,NY,11230,-73.973384,40.630856,Yes,No,No,No,No,No,No
2015-2016,22999,TRUE,22999,SYLVAN LEARNING CTR,Nonsectarian,School,2555 OCEAN AVENUE,Brooklyn,NY,11229,-73.951216,40.598969,No,No,No,No,No,No,No
2015-2016,23001,TRUE,23001,Brooklyn Ascend High School,Charter,School,1501 Pitkin Avenue,Brooklyn,NY,11212,-73.918138,40.668674,Yes,No,Yes,No,No,No,No
2015-2016,23002,TRUE,23002,CROSSROADS,Nonsectarian,Office,17 BRISTOL STREET,Brooklyn,NY,11212,-73.912836,40.670775,No,No,Yes,No,No,No,No
2015-2016,23041,TRUE,23041,PS 41,Public,School,411 THATFORD AVENUE,Brooklyn,NY,11212,-73.907259,40.660327,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23150,TRUE,23150,PS 150,Public,School,364 SACKMAN STREET,Brooklyn,NY,11212,-73.904793,40.668821,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23155,TRUE,23155,PS 155,Public,School,1355 HERKIMER STREET,Brooklyn,NY,11233,-73.908731,40.677492,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23156,TRUE,23156,PS 156,Public,School,104 SUTTER AVENUE,Brooklyn,NY,11212,-73.918091,40.665888,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23165,TRUE,23165,PS/IS 165,Public,School,76 LOTT AVENUE,Brooklyn,NY,11212,-73.911044,40.657364,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23178,TRUE,23178,PS 178,Public,School,2163 DEAN STREET,Brooklyn,NY,11233,-73.915778,40.6751,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23184,TRUE,23184,PS 184,Public,School,273 NEWPORT STREET,Brooklyn,NY,11212,-73.904928,40.66004,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23284,TRUE,23284,PS 284,Public,School,213 OSBORN STREET,Brooklyn,NY,11212,-73.908086,40.667213,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23298,TRUE,23298,PS 298,Public,School,85 WATKINS STREET,Brooklyn,NY,11212,-73.908066,40.670888,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23323,TRUE,23323,PS/IS 323,Public,School,210 CHESTER STREET,Brooklyn,NY,11212,-73.911007,40.666534,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23327,TRUE,23327,PS 327,Public,School,111 BRISTOL STREET,Brooklyn,NY,11212,-73.912259,40.668515,Yes,Yes,Yes,No,No,No,No
2015-2016,23363,TRUE,23363,BROWNSVILLE COLLABORATIVE MS,Public,School,85 WATKINS STREET 4TH FLOOR,Brooklyn,NY,11212,-73.908066,40.670888,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23392,TRUE,23392,IS 392 GIFTED & TALENTED,Public,School,104 SUTTER AVENUE,Brooklyn,NY,11233,-73.918091,40.665888,Yes,No,Yes,No,No,No,No
2015-2016,23395,TRUE,23395,ROADS CHARTER HS I,Charter,School,1485 HERKIMER STREET,Brooklyn,NY,11233,-73.904384,40.677252,No,No,Yes,No,No,No,No
2015-2016,23401,TRUE,23401,THE CHRISTOPHER AVE COMM SCH,Public,School,51 CHRISTOPHER AVENUE,Brooklyn,NY,11212,-73.906454,40.672474,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23414,TRUE,23414,ACHIEVEMENT FIRST BROWNSVILLE,Charter,School,2021 BERGEN STREET,Brooklyn,NY,11237,-73.913276,40.67418,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23418,TRUE,23418,P396K @ P327K,Public,School,111 BRISTOL STREET,Brooklyn,NY,11212,-73.912259,40.668515,No,No,No,No,No,No,No
2015-2016,23427,TRUE,23427,PS 178 AX,Public,School,1784 PARK PLACE,Brooklyn,NY,11233,-73.918334,40.671598,Yes,Yes,No,No,Yes,No,No
2015-2016,23430,TRUE,23430,OCEANHILL BROWNSVILLE SEC. SCH,Public,School,2021 BERGEN ST,Brooklyn,NY,11233,-73.913276,40.67418,No,No,No,No,No,No,No
2015-2016,23445,TRUE,23445,RIVERDALE AVENUE COMM SCHOOL,Public,School,76 RIVERDALE AVENUE,Brooklyn,NY,11212,-73.913917,40.660127,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23460,TRUE,23460,P077K @ P178K,Public,School,2163 DEAN ST,Brooklyn,NY,11233,-73.915778,40.6751,Yes,No,No,No,Yes,No,No
2015-2016,23467,TRUE,23467,OCEAN HILL COLLEGIATE CHARTER,Charter,School,1137 HERKIMER STREET,Brooklyn,NY,11233,-73.915837,40.677882,Yes,Yes,Yes,No,No,No,No
2015-2016,23471,TRUE,23471,P140K @ I323K,Public,School,210 CHESTER STREET,Brooklyn,NY,11212,-73.911007,40.666534,Yes,No,Yes,No,Yes,Yes,No
2015-2016,23514,TRUE,23514,FREDERICK DOUGLASS ACAD.VII HS,Public,School,226 BRISTOL STREET,Brooklyn,NY,11212,-73.911807,40.665873,Yes,No,Yes,No,Yes,No,No
2015-2016,23518,TRUE,23518,KAPPA V,Public,School,985 ROCKAWAY AVENUE,Brooklyn,NY,11212,-73.907147,40.656082,Yes,No,Yes,No,No,No,No
2015-2016,23520,TRUE,23520,BROOKLYN COLLEGIATE,Public,School,2021 BERGEN STREET,Brooklyn,NY,11233,-73.913276,40.67418,Yes,No,Yes,No,Yes,No,No
2015-2016,23550,TRUE,23550,P2G @ FANNIS BARNES URBAN,Public,School,829 SARATOGA AVENUE,Brooklyn,NY,11212,-73.915086,40.660487,No,No,Yes,No,No,No,No
2015-2016,23599,TRUE,23599,BROOKLYN LANDMARK ELEM SCHOOL,Public,School,251 MCDOUGAL STREET,Brooklyn,NY,11233,-73.910658,40.680392,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23643,TRUE,23643,BKLYN DEMOCRACY ACADEMY,Public,School,985 ROCKAWAY AVENUE,Brooklyn,NY,11212,-73.907147,40.656082,No,No,Yes,No,No,No,No
2015-2016,23644,TRUE,23644,EAGLE ACAD FOR YOUNG MEN ll,Public,School,1137 HERKIMER STREET,Brooklyn,NY,11223,-73.915837,40.677882,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23646,TRUE,23646,ASPIRATIONS DIPLOMA PLUS HS,Public,School,1495 HERKIMER STREET,Brooklyn,NY,11233,-73.903955,40.677228,No,No,Yes,No,No,No,No
2015-2016,23647,TRUE,23647,METROPOLITIAN DIPLOMA PLUS HS,Public,School,985 ROCKAWAY AVENUE,Brooklyn,NY,11211,-73.907147,40.656082,No,No,Yes,No,No,No,No
2015-2016,23664,TRUE,23664,BKLYN ENVIR.EXPLO.SCHOOL,Public,School,251 MCDOUGAL STREET,Brooklyn,NY,11233,-73.910658,40.680392,Yes,Yes,Yes,No,No,No,No
2015-2016,23669,TRUE,23669,RIVERDALE AVENUE M.S.,Public,School,76 RIVERDALE AVENUE,Brooklyn,NY,11212,-73.913917,40.660127,Yes,Yes,Yes,No,No,No,No
2015-2016,23671,TRUE,23671,MOTT HALL BRIDGES ACADEMY,Public,School,210 CHESTER STREET,Brooklyn,NY,11212,-73.911007,40.666534,Yes,Yes,Yes,No,No,No,No
2015-2016,23684,TRUE,23684,LEADERSHIP PREP OCEAN HILL,Charter,School,51 CHRISTOPHER AVENUE,Brooklyn,NY,11212,-73.906454,40.672474,No,Yes,Yes,No,Yes,No,No
2015-2016,23687,TRUE,23687,BROWNSVILLE COLLEGIATE CHARTER,Charter,School,364 SACKMAN STREET,Brooklyn,NY,11212,-73.904793,40.668821,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23688,TRUE,23688,LEADERSHIP PREP BROWNSVILLE,Charter,School,985 ROCKAWAY AVENUE,Brooklyn,NY,11212,-73.907147,40.656082,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23697,TRUE,23697,TEACHERS PREPARATORY SCHOOL,Public,School,226 BRISTOL STREET,Brooklyn,NY,11212,-73.911807,40.665873,Yes,No,Yes,No,No,No,No
2015-2016,23711,TRUE,23711,LEADERSHIP PREP BROWNSVILLE MS,Charter,School,213 OSBORN STREET,Brooklyn,NY,11212,-73.908086,40.667213,Yes,Yes,Yes,No,No,No,No
2015-2016,23775,TRUE,23775,LEADERSHIP PREP OCEAN HILL MS,Charter,School,51 CHRISTOPHER AVENUE,Brooklyn,NY,11212,-73.906454,40.672474,Yes,Yes,Yes,No,No,No,No
2015-2016,23848,TRUE,23848,BROWNSVILLE ASCEND CHARTER SCH,Charter,School,1501 PITKIN AVENUE,Brooklyn,NY,11212,-73.918138,40.668674,Yes,Yes,Yes,No,Yes,No,No
2015-2016,23850,TRUE,23850,PS 327 ANNEX @ IS 263,Public,School,210 CHESTER STREET,Brooklyn,NY,11212,-73.911007,40.666534,No,No,No,No,No,No,No
2015-2016,23875,TRUE,23875,PEOPLE'S ELEMENTARY,Nonsectarian,School,1495 HERKIMER STREET,Brooklyn,NY,11233,-73.903955,40.677228,No,Yes,Yes,No,No,No,No
2015-2016,24001,TRUE,24001,PS 199 Annex @ PS 343,Public,School,45-46 42nd Street,Queens,NY,11104,-73.922615,40.743131,Yes,No,No,No,No,No,No
2015-2016,24003,TRUE,24003,SOUTH ASIAN YOUTH ACTION-SAYA,Nonsectarian,Office,54-05 SEABURY STREET,Queens,NY,11373,-73.877406,40.735362,No,No,No,No,No,No,No
2015-2016,24004,TRUE,24004,PS 330 ANNEX,Public,School,43-18 97TH PLACE,Queens,NY,11368,-73.866467,40.745969,Yes,Yes,No,No,No,No,No
2015-2016,24005,TRUE,24005,IS 5,Public,School,50-40 JACOBUS ST,Queens,NY,11373,-73.887529,40.737733,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24006,TRUE,24006,LEARNERS & LEADERS ECC AX,Public,School,360 SENECA AVENUE,Queens,NY,11385,-73.915422,40.707275,No,No,No,No,No,No,No
2015-2016,24007,TRUE,24007,PS 7,Public,School,80-55 CORNISH AVENUE,Queens,NY,11373,-73.883376,40.738511,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24008,TRUE,24008,P721Q@ MIDD VILLAGE SR CTR,Public,School,69-10 75TH STREET,Queens,NY,11379,-73.876759,40.709261,Yes,No,No,No,No,No,No
2015-2016,24009,TRUE,24009,P009Q @ WALTER REED SCHOOL,Public,School,58-74 57TH STREET,Queens,NY,11378,-73.912309,40.718915,Yes,No,Yes,No,Yes,Yes,No
2015-2016,24012,TRUE,24012,PS 12,Public,School,42-00 72ND STREET,Queens,NY,11377,-73.892907,40.74262,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24013,TRUE,24013,PS 13,Public,School,55-01 94TH STREET,Queens,NY,11373,-73.868414,40.737635,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24014,TRUE,24014,PS 14,Public,School,107-01 OTIS AVENUE,Queens,NY,11368,-73.854224,40.740587,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24016,TRUE,24016,PS 16,Public,School,41-15 104th STREET,Queens,NY,11368,-73.861136,40.749013,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24019,TRUE,24019,PS 19,Public,School,98-02 ROOSEVELT AVENUE,Queens,NY,11368,-73.867348,40.749305,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24028,TRUE,24028,PS 28,Public,School,109-10 47TH AVENUE,Queens,NY,11377,-73.854422,40.74716,Yes,No,No,No,Yes,No,No
2015-2016,24049,TRUE,24049,PS 49 DOROTHY BONAWIT KOLE,Public,School,63-60 80 STREET,Queens,NY,11379,-73.875181,40.719832,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24058,TRUE,24058,PS 58,Public,School,72-50 GRAND AVENUE,Queens,NY,11378,-73.890409,40.728905,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24061,TRUE,24061,IS 61,Public,School,98-50 50TH AVENUE,Queens,NY,11368,-73.863293,40.742592,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24068,TRUE,24068,PS 68,Public,School,59-09 ST FELIX AVENUE,Queens,NY,11385,-73.897457,40.696619,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24071,TRUE,24071,PS 71,Public,School,62-85 FOREST AVENUE,Queens,NY,11385,-73.905192,40.711229,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24073,TRUE,24073,IS 73,Public,School,70-02 54TH AVENUE,Queens,NY,11378,-73.893599,40.72914,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24075,TRUE,24075,P075Q @ ROBERT E. PEARY SCHOOL,Public,School,1666 HANCOCK STREET,Queens,NY,11385,-73.905477,40.698424,Yes,No,Yes,No,Yes,Yes,No
2015-2016,24077,TRUE,24077,IS 77,Public,School,976 SENECA AVENUE,Queens,NY,11385,-73.902201,40.699454,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24081,TRUE,24081,PS 81,Public,School,599 CYPRESS AVENUE,Queens,NY,11385,-73.911109,40.703131,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24083,TRUE,24083,CENTRAL QUEENS ACAD SCHOOL,Charter,School,55-30 JUNCTION BLVD,Queens,NY,11373,-73.866449,40.737841,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24087,TRUE,24087,PS 87,Public,School,67-54 80TH STREET,Queens,NY,11379,-73.871332,40.711789,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24088,TRUE,24088,PS 88,Public,School,60-85 CATALPA AVENUE,Queens,NY,11385,-73.896414,40.703848,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24091,TRUE,24091,PS 91,Public,School,68-10 CENTRAL AVE,Queens,NY,11385,-73.88508,40.703586,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24093,TRUE,24093,IS 93,Public,School,66-56 FOREST AVENUE,Queens,NY,11385,-73.902678,40.706009,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24102,TRUE,24102,PS/MS 102 BAYVIEW,Public,School,55-24 VAN HORN STREET,Queens,NY,11373,-73.877932,40.733461,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24110,TRUE,24110,PS 110,Public,School,43-18 97TH PLACE,Queens,NY,11368,-73.866467,40.745969,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24113,TRUE,24113,PS/IS 113 Anthony J. Pranzo,Public,School,78-23 87th Street,Queens,NY,11385,-73.862108,40.705532,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24119,TRUE,24119,GLENDALE -IS 119,Public,School,74-01 78 AVENUE,Queens,NY,11385,-73.875197,40.704483,Yes,Yes,Yes,No,No,No,No
2015-2016,24125,TRUE,24125,IS 125,Public,School,46-02 47TH AVENUE,Queens,NY,11377,-73.918967,40.741054,Yes,Yes,Yes,No,No,No,No
2015-2016,24128,TRUE,24128,PS 128 JUNIPER VALLEY SCHOOL,Public,School,69-10 65TH DRIVE,Queens,NY,11379,-73.886223,40.715267,Yes,No,Yes,No,Yes,No,No
2015-2016,24143,TRUE,24143,PS 143,Public,School,34-74 113TH STREET,Queens,NY,11368,-73.855912,40.756604,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24153,TRUE,24153,PS 153,Public,School,60-02 60TH LANE,Queens,NY,11378,-73.903771,40.716593,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24199,TRUE,24199,PS 199,Public,School,39-20 48TH AVENUE,Queens,NY,11104,-73.926232,40.740012,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24211,TRUE,24211,ELM TREE ELEMENTARY SCHOOL,Public,School,86-37 53RD AVENUE,Queens,NY,11373,-73.878602,40.735664,Yes,Yes,No,No,Yes,No,No
2015-2016,24229,TRUE,24229,PS 229Q,Public,School,67-25 51ST ROAD,Queens,NY,11377,-73.897567,40.734371,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24236,TRUE,24236,INTERNATIONAL HS HEALTH SCI.,Public,School,48-01 90TH STREET,Queens,NY,11373,-73.874624,40.741143,No,No,Yes,No,No,No,No
2015-2016,24239,TRUE,24239,PS 239,Public,School,17-15 WEIRFIELD STREET,Queens,NY,11385,-73.903881,40.699195,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24277,TRUE,24277,P277Q @ Q315,Public,School,43-18 97TH PLACE,Queens,NY,11368,-73.866467,40.745969,Yes,No,No,No,No,No,No
2015-2016,24290,TRUE,24290,A.C.E. ACADEMY FOR SCHOLARS,Public,School,55-20 METROPOLITAN AVENUE,Queens,NY,11385,-73.908321,40.712947,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24293,TRUE,24293,CIVIC LEADERSHIP ACADEMY,Public,School,45-10 94TH STREET,Queens,NY,11373,-73.87074,40.743721,Yes,No,Yes,No,No,No,No
2015-2016,24296,TRUE,24296,PAN AMERICAN INTER HS l,Public,School,45-10 94TH STREET,Queens,NY,11373,-73.87074,40.743721,No,No,Yes,No,Yes,No,No
2015-2016,24298,TRUE,24298,MIDDLE VILLAGE PREP CHARTER,Charter,School,68-02 METROPOLITAN AVENUE,Queens,NY,11379,-73.887669,40.712163,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24304,TRUE,24304,BARD HS EARLY COLLEGE ll,Public,School,30-20 THOMSON AVENUE,Queens,NY,11101,-73.936659,40.74502,Yes,No,Yes,No,No,No,No
2015-2016,24305,TRUE,24305,LEARNERS AND LEADERS ECC,Public,School,378 SENECA AVENUE,Queens,NY,11385,-73.915312,40.707209,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24307,TRUE,24307,PS 307 PIONEER ACADEMY,Public,School,40-20 100TH STREET,Queens,NY,11368,-73.865251,40.748803,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24311,TRUE,24311,CORONA ARTS & SCIENCES ACADEMY,Public,School,45-10 94TH STREET,Queens,NY,11373,-73.87074,40.743721,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24325,TRUE,24325,PS 199 ANNEX AT ST RAPHAEL,Public,School,48-25 37TH STREET,Queens,NY,11104,-73.928788,40.739548,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24330,TRUE,24330,PS 330,Public,School,110-08 NORTHERN BLVD,Queens,NY,11368,-73.859197,40.757803,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24343,TRUE,24343,THE CHILDREN'S LAB SCHOOL,Public,School,45-45 42ND STREET,Queens,NY,11104,-73.922615,40.743131,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24400,TRUE,24400,P2G @ ELMCOR YOUTH & ADULT INC,Public,School,107-20 NORTHERN BLVD,Queens,NY,11368,-73.861639,40.757718,No,No,Yes,No,No,No,No
2015-2016,24409,TRUE,24409,P255Q @ P007Q,Public,School,80-55 CORNISH AVENUE,Queens,NY,11373,-73.883376,40.738511,Yes,No,No,No,Yes,Yes,No
2015-2016,24411,TRUE,24411,THE LIGHTHOUSE CHILD DEV CTR,Nonsectarian,School,60-05 WOODHAVEN BLVD,Queens,NY,11373,-73.871194,40.731495,No,No,No,No,No,No,No
2015-2016,24414,TRUE,24414,PS 89,Public,School,85-28 BRITTON AVENUE,Queens,NY,11373,-73.880118,40.745883,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24421,TRUE,24421,51st Avenue Academy,Public,School,76-05 51st ave,Queens,NY,11373,-73.887465,40.736862,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24422,TRUE,24422,P752Q @ P744,Public,School,45-10 94TH STREET,Queens,NY,11373,-73.87074,40.743721,Yes,No,Yes,No,No,No,No
2015-2016,24432,TRUE,24432,P075Q @ IS 93,Public,School,66-56 FOREST AVENUE,Queens,NY,11385,-73.902678,40.706009,Yes,No,Yes,No,No,No,No
2015-2016,24434,TRUE,24434,P075Q @ P239Q,Public,School,1715 WEIRFIELD STREET,Queens,NY,11385,-73.903881,40.699195,Yes,No,No,No,Yes,No,No
2015-2016,24442,TRUE,24442,PS 19 AX,Public,School,86-37 53RD AVENUE,Queens,NY,11373,-73.878602,40.735664,Yes,Yes,No,No,Yes,No,No
2015-2016,24443,TRUE,24443,PS 199 AX @ ST.TERSEA,Public,School,50-15 44TH STREET,Queens,NY,11377,-73.921689,40.737123,Yes,Yes,Yes,No,Yes,No,No
2015-2016,24445,TRUE,24445,PS 14 AX,Public,School,89-11 43RD AVENUE,Queens,NY,11373,-73.87656,40.742796,Yes,Yes,No,No,No,No,No
2015-2016,24446,TRUE,24446,PS 143 AX LOUIS ARMSTRONG,Public,School,98-07 38TH AVENUE,Queens,NY,11368,-73.86787,40.750315,Yes,Yes,No,No,Yes,No,No
2015-2016,24456,TRUE,24456,P177Q @ PS 87,Public,School,67-54 80TH STREET,Queens,NY,11379,-73.871332,40.711789,No,No,No,No,No,No,No
2015-2016,24457,TRUE,24457,P255Q @ PS 128,Public,School,69-10 65TH DRIVE,Queens,NY,11379,-73.886223,40.715267,Yes,No,No,No,Yes,No,No
2015-2016,24462,TRUE,24462,P075Q @ P088Q,Public,School,60-85 CATALPA AVE,Queens,NY,11385,-73.896414,40.703848,Yes,No,No,No,No,No,No
2015-2016,24466,TRUE,24466,PS 88 AX SENECA SCHOOL,Public,School,869 CYPRESS AVENUE,Queens,NY,11385,-73.905219,40.699645,No,No,No,No,No,No,No
2015-2016,24467,TRUE,24467,P075Q @ PS 239 AX,Public,School,869 CYPRESS AVENUE,Queens,NY,11385,-73.905219,40.699645,Yes,No,Yes,No,Yes,No,No
2015-2016,24483,TRUE,24483,CTRL QUEENS ACAD CHARTER SOUTH,Charter,School,88-24 MYRTLE AVENUE,Queens,NY,11385,-73.857991,40.702799,No,No,Yes,No,No,No,No
2015-2016,24485,TRUE,24485,P404Q @ ST JOHNS HOSPITAL,Public,School,90-02 QUEENS BLVD,Queens,NY,11373,-73.87224,40.733713,No,No,No,No,No,No,No
